CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_TIMESTAMP
break_and_enter,2015,March,21,Saturday,18,House,136,West Hill (136),-79.1949462014702,43.7744210572412,2015-03-21 18:00:00-0500
break_and_enter,2015,March,21,Saturday,13,Apartment,68,North Riverdale (68),-79.3488941638194,43.6776958520403,2015-03-21 13:00:00-0500
break_and_enter,2015,March,22,Sunday,3,House,69,Blake-Jones (69),-79.3413674118136,43.6759194669786,2015-03-22 03:00:00-0500
break_and_enter,2015,March,22,Sunday,0,House,65,Greenwood-Coxwell (65),-79.3173013804074,43.6665884281694,2015-03-22 00:00:00-0500
break_and_enter,2015,March,22,Sunday,5,House,137,Woburn (137),-79.2150721828481,43.7569923507328,2015-03-22 05:00:00-0500
break_and_enter,2015,March,22,Sunday,1,Commercial,26,Downsview-Roding-CFB (26),-79.4837250559263,43.7335744620673,2015-03-22 01:00:00-0500
break_and_enter,2015,March,22,Sunday,9,Apartment,136,West Hill (136),-79.1964314073246,43.7661440681815,2015-03-22 09:00:00-0500
break_and_enter,2015,March,16,Monday,10,House,117,L'Amoreaux (117),-79.313278073255,43.7907845205469,2015-03-16 10:00:00-0500
break_and_enter,2015,March,20,Friday,16,Commercial,27,York University Heights (27),-79.4855157189792,43.7646869117061,2015-03-20 16:00:00-0500
break_and_enter,2015,March,20,Friday,17,Commercial,78,Kensington-Chinatown (78),-79.3945394987177,43.6536746513553,2015-03-20 17:00:00-0500
break_and_enter,2015,March,21,Saturday,8,House,30,Brookhaven-Amesbury (30),-79.4774951796893,43.7026986501494,2015-03-21 08:00:00-0500
break_and_enter,2015,March,22,Sunday,22,Commercial,14,Islington-City Centre West (14),-79.540863730067,43.6177340869585,2015-03-22 22:00:00-0500
break_and_enter,2015,March,21,Saturday,1,Commercial,95,Annex (95),-79.3909292225465,43.670318531539,2015-03-21 01:00:00-0500
break_and_enter,2015,March,23,Monday,9,House,129,Agincourt North (129),-79.2630935269811,43.8168447424643,2015-03-23 09:00:00-0500
break_and_enter,2015,March,23,Monday,6,Commercial,31,Yorkdale-Glen Park (31),-79.45384567371,43.7099832111922,2015-03-23 06:00:00-0500
break_and_enter,2015,March,22,Sunday,23,Commercial,77,Waterfront Communities-The Island (77),-79.3776828976434,43.6426443468923,2015-03-22 23:00:00-0500
break_and_enter,2015,March,22,Sunday,14,Commercial,127,Bendale (127),-79.2622987302577,43.7730422060143,2015-03-22 14:00:00-0500
break_and_enter,2015,March,23,Monday,0,Commercial,108,Briar Hill-Belgravia (108),-79.4507985828936,43.6963994926042,2015-03-23 00:00:00-0500
break_and_enter,2015,March,23,Monday,9,House,5,Elms-Old Rexdale (5),-79.5534596078246,43.716303475807,2015-03-23 09:00:00-0500
break_and_enter,2015,March,23,Monday,12,Apartment,35,Westminster-Branson (35),-79.4483201288767,43.7833332456331,2015-03-23 12:00:00-0500
break_and_enter,2015,March,23,Monday,9,House,129,Agincourt North (129),-79.2717359549803,43.8134677829277,2015-03-23 09:00:00-0500
break_and_enter,2015,March,22,Sunday,23,Apartment,93,Dovercourt-Wallace Emerson-Junction (93),-79.446205294553,43.6586485497571,2015-03-22 23:00:00-0500
break_and_enter,2015,March,23,Monday,17,House,10,Princess-Rosethorn (10),-79.5569582104224,43.6745396442496,2015-03-23 17:00:00-0500
break_and_enter,2015,March,21,Saturday,23,Commercial,100,Yonge-Eglinton (100),-79.3986747447645,43.7082035331916,2015-03-21 23:00:00-0500
break_and_enter,2015,March,23,Monday,8,House,127,Bendale (127),-79.267178863964,43.7634366365711,2015-03-23 08:00:00-0500
break_and_enter,2015,March,23,Monday,13,House,129,Agincourt North (129),-79.2900149726221,43.8097317637228,2015-03-23 13:00:00-0500
break_and_enter,2015,March,23,Monday,8,House,26,Downsview-Roding-CFB (26),-79.5154500769288,43.7292863089501,2015-03-23 08:00:00-0500
break_and_enter,2015,March,23,Monday,8,House,63,The Beaches (63),-79.3005295508335,43.6766167316501,2015-03-23 08:00:00-0500
break_and_enter,2015,March,23,Monday,7,House,122,Birchcliffe-Cliffside (122),-79.278617633344,43.683557040377,2015-03-23 07:00:00-0500
break_and_enter,2015,March,23,Monday,8,House,127,Bendale (127),-79.2654176114706,43.7674393042,2015-03-23 08:00:00-0500
break_and_enter,2015,January,15,Thursday,21,Apartment,82,Niagara (82),-79.4000142981006,43.6373354314603,2015-01-15 21:00:00-0500
break_and_enter,2015,March,16,Monday,8,House,15,Kingsway South (15),-79.5056253153385,43.6490817692561,2015-03-16 08:00:00-0500
break_and_enter,2015,March,23,Monday,8,House,129,Agincourt North (129),-79.2732132827563,43.8041527909127,2015-03-23 08:00:00-0500
break_and_enter,2015,March,12,Thursday,19,House,62,East End-Danforth (62),-79.291940381648,43.6818466083522,2015-03-12 19:00:00-0500
break_and_enter,2015,March,24,Tuesday,11,House,130,Milliken (130),-79.2824084948441,43.8187890956148,2015-03-24 11:00:00-0500
break_and_enter,2015,March,24,Tuesday,3,Commercial,27,York University Heights (27),-79.4747151880576,43.786198898495,2015-03-24 03:00:00-0500
break_and_enter,2015,March,24,Tuesday,3,Commercial,27,York University Heights (27),-79.4747151880576,43.786198898495,2015-03-24 03:00:00-0500
break_and_enter,2015,March,24,Tuesday,7,Other,NSA,NSA,-85.4887438847069,0.0,2015-03-24 07:00:00-0500
break_and_enter,2015,March,24,Tuesday,9,House,14,Islington-City Centre West (14),-79.5309263744132,43.6494775442572,2015-03-24 09:00:00-0500
break_and_enter,2015,March,24,Tuesday,7,Apartment,104,Mount Pleasant West (104),-79.3939647173861,43.7121557943626,2015-03-24 07:00:00-0500
break_and_enter,2015,March,24,Tuesday,1,House,13,Etobicoke West Mall (13),-79.5757670715796,43.6477752183561,2015-03-24 01:00:00-0500
break_and_enter,2015,March,24,Tuesday,9,Apartment,74,North St.James Town (74),-79.3720680396071,43.6707005196395,2015-03-24 09:00:00-0500
break_and_enter,2015,March,24,Tuesday,8,Apartment,104,Mount Pleasant West (104),-79.3939647173861,43.7121557943626,2015-03-24 08:00:00-0500
break_and_enter,2015,March,24,Tuesday,7,House,131,Rouge (131),-79.1336488575973,43.7828046741596,2015-03-24 07:00:00-0500
break_and_enter,2015,March,24,Tuesday,8,House,131,Rouge (131),-79.1320819630302,43.7850476284608,2015-03-24 08:00:00-0500
break_and_enter,2015,March,24,Tuesday,11,House,118,Tam O'Shanter-Sullivan (118),-79.2889699731677,43.7776106564047,2015-03-24 11:00:00-0500
break_and_enter,2015,March,24,Tuesday,14,House,123,Cliffcrest (123),-79.2430690238273,43.7265256733731,2015-03-24 14:00:00-0500
break_and_enter,2015,March,24,Tuesday,14,House,131,Rouge (131),-79.150000319594,43.8016790317708,2015-03-24 14:00:00-0500
break_and_enter,2015,March,24,Tuesday,21,Apartment,112,Beechborough-Greenbrook (112),-79.4678608414464,43.6917066997671,2015-03-24 21:00:00-0500
break_and_enter,2015,March,24,Tuesday,11,House,86,Roncesvalles (86),-79.4489642496131,43.6477289258736,2015-03-24 11:00:00-0500
break_and_enter,2015,March,23,Monday,4,House,1,West Humber-Clairville (1),-79.5906452613498,43.7221983680476,2015-03-23 04:00:00-0500
break_and_enter,2015,March,23,Monday,19,Other,31,Yorkdale-Glen Park (31),-79.4434360573302,43.7081113485789,2015-03-23 19:00:00-0500
break_and_enter,2015,March,25,Wednesday,9,House,116,Steeles (116),-79.3224188880461,43.8114294774537,2015-03-25 09:00:00-0500
break_and_enter,2015,March,25,Wednesday,15,House,21,Humber Summit (21),-79.5659010885573,43.7639553044697,2015-03-25 15:00:00-0500
break_and_enter,2015,March,25,Wednesday,14,Apartment,89,Runnymede-Bloor West Village (89),-79.4813799919829,43.6597510611878,2015-03-25 14:00:00-0500
break_and_enter,2015,March,23,Monday,18,House,32,Englemount-Lawrence (32),-79.4400156411964,43.721530957242,2015-03-23 18:00:00-0500
break_and_enter,2015,March,25,Wednesday,8,Commercial,72,Regent Park (72),-79.3634387396299,43.6558247293032,2015-03-25 08:00:00-0500
break_and_enter,2015,March,25,Wednesday,0,Commercial,62,East End-Danforth (62),-79.2999919371516,43.6834360788373,2015-03-25 00:00:00-0500
break_and_enter,2015,March,25,Wednesday,22,House,136,West Hill (136),-79.1740333794421,43.7613933196769,2015-03-25 22:00:00-0500
break_and_enter,2015,March,25,Wednesday,11,House,131,Rouge (131),-79.2101779814165,43.8171430272232,2015-03-25 11:00:00-0500
break_and_enter,2015,March,25,Wednesday,7,Apartment,22,Humbermede (22),-79.5421282157603,43.7508415742286,2015-03-25 07:00:00-0500
break_and_enter,2015,March,25,Wednesday,15,Apartment,125,Ionview (125),-79.2716894915399,43.7325990979773,2015-03-25 15:00:00-0500
break_and_enter,2015,March,25,Wednesday,21,Commercial,76,Bay Street Corridor (76),-79.3860564320166,43.6552343763879,2015-03-25 21:00:00-0500
break_and_enter,2015,March,25,Wednesday,12,Apartment,22,Humbermede (22),-79.5421282157603,43.7508415742286,2015-03-25 12:00:00-0500
break_and_enter,2015,March,25,Wednesday,0,Commercial,31,Yorkdale-Glen Park (31),-79.4537668140092,43.7066284167257,2015-03-25 00:00:00-0500
break_and_enter,2015,March,25,Wednesday,20,House,14,Islington-City Centre West (14),-79.5489557502586,43.6419425824341,2015-03-25 20:00:00-0500
break_and_enter,2015,March,25,Wednesday,1,Apartment,125,Ionview (125),-79.2788523896971,43.7327475617113,2015-03-25 01:00:00-0500
break_and_enter,2015,March,25,Wednesday,8,Apartment,22,Humbermede (22),-79.5421282157603,43.7508415742286,2015-03-25 08:00:00-0500
break_and_enter,2015,March,25,Wednesday,10,House,47,Don Valley Village (47),-79.3461972556065,43.7870120570958,2015-03-25 10:00:00-0500
break_and_enter,2015,March,25,Wednesday,11,House,36,Newtonbrook West (36),-79.4400302590969,43.7844503444926,2015-03-25 11:00:00-0500
break_and_enter,2015,March,25,Wednesday,10,House,1,West Humber-Clairville (1),-79.5919206374869,43.7210175160391,2015-03-25 10:00:00-0500
break_and_enter,2015,March,25,Wednesday,13,House,130,Milliken (130),-79.2707532322356,43.8200674019544,2015-03-25 13:00:00-0500
break_and_enter,2015,March,24,Tuesday,22,Commercial,19,Long Branch (19),-79.534012604925,43.5943549409046,2015-03-24 22:00:00-0500
break_and_enter,2015,March,24,Tuesday,23,Commercial,18,New Toronto (18),-79.5030264919685,43.6012530193719,2015-03-24 23:00:00-0500
break_and_enter,2015,March,25,Wednesday,11,House,53,Henry Farm (53),-79.3485717378697,43.7713765806387,2015-03-25 11:00:00-0500
break_and_enter,2015,March,9,Monday,12,Commercial,126,Dorset Park (126),-79.2800848485841,43.7580079558612,2015-03-09 12:00:00-0500
break_and_enter,2015,March,25,Wednesday,8,House,23,Pelmo Park-Humberlea (23),-79.5289518783227,43.7208217951055,2015-03-25 08:00:00-0500
break_and_enter,2015,March,25,Wednesday,10,House,103,Lawrence Park South (103),-79.4000449182104,43.7228068692993,2015-03-25 10:00:00-0500
break_and_enter,2015,March,24,Tuesday,23,Commercial,77,Waterfront Communities-The Island (77),-79.3850178557778,43.6447694076816,2015-03-24 23:00:00-0500
break_and_enter,2015,March,25,Wednesday,18,Apartment,95,Annex (95),-79.4094441103782,43.6742064556166,2015-03-25 18:00:00-0500
break_and_enter,2015,March,24,Tuesday,21,Commercial,95,Annex (95),-79.4143771977327,43.664928211937,2015-03-24 21:00:00-0500
break_and_enter,2015,March,25,Wednesday,9,Apartment,138,Eglinton East (138),-79.2557814587073,43.7366975948404,2015-03-25 09:00:00-0500
break_and_enter,2015,March,24,Tuesday,13,House,91,Weston-Pellam Park (91),-79.4666738606954,43.6794932368685,2015-03-24 13:00:00-0500
break_and_enter,2015,March,19,Thursday,21,Apartment,82,Niagara (82),-79.4067674502199,43.6434846297542,2015-03-19 21:00:00-0500
break_and_enter,2015,March,26,Thursday,1,Other,31,Yorkdale-Glen Park (31),-79.4675178749194,43.7051716252812,2015-03-26 01:00:00-0500
break_and_enter,2015,March,26,Thursday,22,House,126,Dorset Park (126),-79.2818640228758,43.7645822106344,2015-03-26 22:00:00-0500
break_and_enter,2015,March,25,Wednesday,10,Apartment,113,Weston (113),-79.5042451340912,43.7044671717614,2015-03-25 10:00:00-0500
break_and_enter,2015,March,26,Thursday,11,House,118,Tam O'Shanter-Sullivan (118),-79.3080502334739,43.782073507531,2015-03-26 11:00:00-0500
break_and_enter,2015,March,26,Thursday,2,Commercial,130,Milliken (130),-79.2981017958221,43.8199661051268,2015-03-26 02:00:00-0500
break_and_enter,2015,March,26,Thursday,3,Other,136,West Hill (136),-79.1994694617109,43.7654409396202,2015-03-26 03:00:00-0500
break_and_enter,2015,March,26,Thursday,13,House,39,Bedford Park-Nortown (39),-79.4211332716656,43.7313808429002,2015-03-26 13:00:00-0500
break_and_enter,2015,March,26,Thursday,1,Commercial,31,Yorkdale-Glen Park (31),-79.4533935682621,43.7079013046,2015-03-26 01:00:00-0500
break_and_enter,2015,March,26,Thursday,1,Commercial,80,Palmerston-Little Italy (80),-79.4107128749774,43.6638240487208,2015-03-26 01:00:00-0500
break_and_enter,2015,March,26,Thursday,13,House,124,Kennedy Park (124),-79.2587534502842,43.7187826664842,2015-03-26 13:00:00-0500
break_and_enter,2015,March,27,Friday,14,House,140,Guildwood (140),-79.2093644824013,43.7503711171365,2015-03-27 14:00:00-0500
break_and_enter,2015,March,27,Friday,18,Apartment,54,O'Connor-Parkview (54),-79.297390773653,43.7030035388153,2015-03-27 18:00:00-0500
break_and_enter,2015,March,27,Friday,12,House,91,Weston-Pellam Park (91),-79.4579855861199,43.6754853712723,2015-03-27 12:00:00-0500
break_and_enter,2015,March,27,Friday,13,House,49,Bayview Woods-Steeles (49),-79.3726061838067,43.8010054884617,2015-03-27 13:00:00-0500
break_and_enter,2015,March,27,Friday,4,Commercial,93,Dovercourt-Wallace Emerson-Junction (93),-79.4376042058872,43.6594202630472,2015-03-27 04:00:00-0500
break_and_enter,2015,March,27,Friday,12,House,52,Bayview Village (52),-79.3880458297295,43.7762456410736,2015-03-27 12:00:00-0500
break_and_enter,2015,March,27,Friday,1,House,33,Clanton Park (33),-79.4400817483392,43.7361031164558,2015-03-27 01:00:00-0500
break_and_enter,2015,March,27,Friday,7,House,7,Willowridge-Martingrove-Richview (7),-79.5462837817071,43.6831089056567,2015-03-27 07:00:00-0500
break_and_enter,2015,March,27,Friday,11,Apartment,125,Ionview (125),-79.2716894915399,43.7325990979773,2015-03-27 11:00:00-0500
break_and_enter,2015,March,6,Friday,0,Apartment,17,Mimico (includes Humber Bay Shores) (17),-79.4972869293107,43.6151683235448,2015-03-06 00:00:00-0500
break_and_enter,2015,March,27,Friday,17,Apartment,14,Islington-City Centre West (14),-79.530344957521,43.6469847722241,2015-03-27 17:00:00-0500
break_and_enter,2015,March,27,Friday,13,Apartment,49,Bayview Woods-Steeles (49),-79.3702570651383,43.7910594644211,2015-03-27 13:00:00-0500
break_and_enter,2015,March,27,Friday,22,House,128,Agincourt South-Malvern West (128),-79.2453657215663,43.7899095544239,2015-03-27 22:00:00-0500
break_and_enter,2015,March,24,Tuesday,15,House,38,Lansing-Westgate (38),-79.4207319622511,43.7549377724184,2015-03-24 15:00:00-0500
break_and_enter,2015,March,26,Thursday,4,Apartment,138,Eglinton East (138),-79.260184375389,43.7340608742832,2015-03-26 04:00:00-0500
break_and_enter,2015,March,27,Friday,8,House,47,Don Valley Village (47),-79.3493671155432,43.7856902252573,2015-03-27 08:00:00-0500
break_and_enter,2015,March,26,Thursday,22,Commercial,73,Moss Park (73),-79.3719609520507,43.653670953391,2015-03-26 22:00:00-0500
break_and_enter,2015,March,27,Friday,8,Commercial,62,East End-Danforth (62),-79.3109339123271,43.6861073601218,2015-03-27 08:00:00-0500
break_and_enter,2015,March,26,Thursday,9,Apartment,116,Steeles (116),-79.3070655625492,43.8236959045594,2015-03-26 09:00:00-0500
break_and_enter,2015,March,27,Friday,2,Commercial,78,Kensington-Chinatown (78),-79.3974464239336,43.6535723051822,2015-03-27 02:00:00-0500
break_and_enter,2015,March,27,Friday,4,Apartment,40,St.Andrew-Windfields (40),-79.3882382754847,43.7604886132135,2015-03-27 04:00:00-0500
break_and_enter,2015,March,27,Friday,1,Commercial,61,Taylor-Massey (61),-79.2926821190013,43.6902175798284,2015-03-27 01:00:00-0500
break_and_enter,2015,March,27,Friday,17,Apartment,66,Danforth (66),-79.3443615717694,43.6790411852461,2015-03-27 17:00:00-0500
break_and_enter,2015,March,27,Friday,13,House,1,West Humber-Clairville (1),-79.6054061205209,43.7536670646087,2015-03-27 13:00:00-0500
break_and_enter,2015,March,27,Friday,19,House,130,Milliken (130),-79.2697218537056,43.8190139416792,2015-03-27 19:00:00-0500
break_and_enter,2015,March,27,Friday,5,House,128,Agincourt South-Malvern West (128),-79.2521915010917,43.789438481187,2015-03-27 05:00:00-0500
break_and_enter,2015,March,28,Saturday,18,Apartment,113,Weston (113),-79.5271288687859,43.7043084748506,2015-03-28 18:00:00-0500
break_and_enter,2015,March,24,Tuesday,10,Apartment,113,Weston (113),-79.5336232278927,43.7077789897208,2015-03-24 10:00:00-0500
break_and_enter,2015,March,28,Saturday,13,Apartment,95,Annex (95),-79.3917980448319,43.6718667418029,2015-03-28 13:00:00-0500
break_and_enter,2015,March,28,Saturday,21,House,135,Morningside (135),-79.2125193938324,43.7887962238908,2015-03-28 21:00:00-0500
break_and_enter,2015,March,28,Saturday,3,Commercial,66,Danforth (66),-79.3154437646488,43.6855624445543,2015-03-28 03:00:00-0500
break_and_enter,2015,March,28,Saturday,3,Commercial,66,Danforth (66),-79.3154437646488,43.6855624445543,2015-03-28 03:00:00-0500
break_and_enter,2015,March,27,Friday,19,Other,76,Bay Street Corridor (76),-79.3817146126638,43.6518875805531,2015-03-27 19:00:00-0500
break_and_enter,2015,March,29,Sunday,2,Commercial,27,York University Heights (27),-79.4781846362935,43.7596225165868,2015-03-29 02:00:00-0500
break_and_enter,2015,March,28,Saturday,16,Apartment,22,Humbermede (22),-79.5421282157603,43.7508415742286,2015-03-28 16:00:00-0500
break_and_enter,2015,March,29,Sunday,19,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.579874598823,43.7386479030203,2015-03-29 19:00:00-0500
break_and_enter,2015,March,28,Saturday,21,House,71,Cabbagetown-South St.James Town (71),-79.3655719410778,43.6731780226961,2015-03-28 21:00:00-0500
break_and_enter,2015,March,27,Friday,19,Apartment,78,Kensington-Chinatown (78),-79.3938560756744,43.6538169248176,2015-03-27 19:00:00-0500
break_and_enter,2015,March,27,Friday,18,Apartment,104,Mount Pleasant West (104),-79.3939647173861,43.7121557943626,2015-03-27 18:00:00-0500
break_and_enter,2015,March,27,Friday,19,Other,76,Bay Street Corridor (76),-79.3817146126638,43.6518875805531,2015-03-27 19:00:00-0500
break_and_enter,2015,March,27,Friday,19,Other,76,Bay Street Corridor (76),-79.3817146126638,43.6518875805531,2015-03-27 19:00:00-0500
break_and_enter,2015,March,8,Sunday,19,Apartment,73,Moss Park (73),-79.3726510186919,43.6587928583506,2015-03-08 19:00:00-0500
break_and_enter,2015,March,29,Sunday,1,Apartment,103,Lawrence Park South (103),-79.4099099731311,43.7047372610967,2015-03-29 01:00:00-0500
break_and_enter,2015,March,25,Wednesday,20,House,20,Alderwood (20),-79.5470915150737,43.6028130946037,2015-03-25 20:00:00-0500
break_and_enter,2015,March,29,Sunday,19,Educational,5,Elms-Old Rexdale (5),-79.5528600774316,43.7227221167125,2015-03-29 19:00:00-0500
break_and_enter,2015,March,29,Sunday,15,Other,71,Cabbagetown-South St.James Town (71),-79.3699317580257,43.6643058327702,2015-03-29 15:00:00-0500
break_and_enter,2015,March,29,Sunday,2,Commercial,29,Maple Leaf (29),-79.4734489319525,43.72327586905,2015-03-29 02:00:00-0500
break_and_enter,2015,March,29,Sunday,11,Apartment,35,Westminster-Branson (35),-79.4537963770955,43.7717129978214,2015-03-29 11:00:00-0500
break_and_enter,2015,March,29,Sunday,11,Educational,75,Church-Yonge Corridor (75),-79.3807635674754,43.6575446405909,2015-03-29 11:00:00-0500
break_and_enter,2015,March,29,Sunday,3,Commercial,119,Wexford/Maryvale (119),-79.2896829209735,43.7464228656613,2015-03-29 03:00:00-0500
break_and_enter,2015,March,30,Monday,0,Commercial,77,Waterfront Communities-The Island (77),-79.3844407353512,43.6423012064047,2015-03-30 00:00:00-0500
break_and_enter,2015,March,30,Monday,15,House,33,Clanton Park (33),-79.4502522435985,43.7497019392751,2015-03-30 15:00:00-0500
break_and_enter,2015,March,29,Sunday,15,House,105,Lawrence Park North (105),-79.4048742691544,43.7327590565448,2015-03-29 15:00:00-0500
break_and_enter,2015,March,29,Sunday,10,Commercial,76,Bay Street Corridor (76),-79.3808065585335,43.6498865241802,2015-03-29 10:00:00-0500
break_and_enter,2015,March,26,Thursday,16,Commercial,75,Church-Yonge Corridor (75),-79.3779146873049,43.6491425429091,2015-03-26 16:00:00-0500
break_and_enter,2015,March,30,Monday,6,Commercial,76,Bay Street Corridor (76),-79.3851089870153,43.6651127183319,2015-03-30 06:00:00-0500
break_and_enter,2015,March,27,Friday,18,Commercial,119,Wexford/Maryvale (119),-79.2913315225734,43.7550676416445,2015-03-27 18:00:00-0500
break_and_enter,2015,March,27,Friday,6,Commercial,1,West Humber-Clairville (1),-79.6238589272342,43.750450893095,2015-03-27 06:00:00-0500
break_and_enter,2015,March,27,Friday,8,Apartment,100,Yonge-Eglinton (100),-79.4008354223226,43.7077541462653,2015-03-27 08:00:00-0500
break_and_enter,2015,March,30,Monday,12,Commercial,73,Moss Park (73),-79.3682583136433,43.6512714562133,2015-03-30 12:00:00-0500
break_and_enter,2015,March,30,Monday,2,House,64,Woodbine Corridor (64),-79.319078863624,43.6839119410236,2015-03-30 02:00:00-0500
break_and_enter,2015,March,30,Monday,8,House,63,The Beaches (63),-79.288417379787,43.6794637015833,2015-03-30 08:00:00-0500
break_and_enter,2015,March,15,Sunday,0,Apartment,104,Mount Pleasant West (104),-79.3939647173861,43.7121557943626,2015-03-15 00:00:00-0500
break_and_enter,2015,March,30,Monday,9,Apartment,5,Elms-Old Rexdale (5),-79.5550532264681,43.7187917956908,2015-03-30 09:00:00-0500
break_and_enter,2015,March,30,Monday,14,House,72,Regent Park (72),-79.3612488424787,43.6574616804348,2015-03-30 14:00:00-0500
break_and_enter,2015,March,30,Monday,8,House,32,Englemount-Lawrence (32),-79.431645864088,43.7087037561347,2015-03-30 08:00:00-0500
break_and_enter,2015,March,30,Monday,11,House,122,Birchcliffe-Cliffside (122),-79.2529306485028,43.7015049083155,2015-03-30 11:00:00-0500
break_and_enter,2015,March,31,Tuesday,8,House,47,Don Valley Village (47),-79.3657796320948,43.7878481220732,2015-03-31 08:00:00-0500
break_and_enter,2015,March,29,Sunday,18,Other,119,Wexford/Maryvale (119),-79.3074244361479,43.7362648317932,2015-03-29 18:00:00-0500
break_and_enter,2015,March,31,Tuesday,12,House,1,West Humber-Clairville (1),-79.5999212672002,43.7439769598122,2015-03-31 12:00:00-0500
break_and_enter,2015,March,31,Tuesday,14,House,128,Agincourt South-Malvern West (128),-79.2737078681866,43.7817036194084,2015-03-31 14:00:00-0500
break_and_enter,2015,March,31,Tuesday,8,House,121,Oakridge (121),-79.2795134433468,43.7032125069372,2015-03-31 08:00:00-0500
break_and_enter,2015,March,27,Friday,16,House,135,Morningside (135),-79.2125193938324,43.7887962238908,2015-03-27 16:00:00-0500
break_and_enter,2015,March,25,Wednesday,21,House,120,Clairlea-Birchmount (120),-79.2912893216037,43.7081123966435,2015-03-25 21:00:00-0500
break_and_enter,2015,March,31,Tuesday,17,House,120,Clairlea-Birchmount (120),-79.2903100204202,43.7007726562857,2015-03-31 17:00:00-0500
break_and_enter,2015,March,31,Tuesday,10,House,10,Princess-Rosethorn (10),-79.5411984767098,43.6615709808966,2015-03-31 10:00:00-0500
break_and_enter,2015,March,31,Tuesday,15,House,128,Agincourt South-Malvern West (128),-79.2755975579867,43.7981536876638,2015-03-31 15:00:00-0500
break_and_enter,2015,March,6,Friday,0,Apartment,26,Downsview-Roding-CFB (26),-79.5132003211001,43.7255096528998,2015-03-06 00:00:00-0500
break_and_enter,2015,March,15,Sunday,10,Apartment,126,Dorset Park (126),-79.26812218033,43.7506033362386,2015-03-15 10:00:00-0500
break_and_enter,2015,March,31,Tuesday,20,Apartment,61,Taylor-Massey (61),-79.2896732439558,43.6945045247159,2015-03-31 20:00:00-0500
break_and_enter,2015,March,31,Tuesday,23,Apartment,78,Kensington-Chinatown (78),-79.4030036507095,43.6526721232111,2015-03-31 23:00:00-0500
break_and_enter,2015,March,31,Tuesday,12,House,130,Milliken (130),-79.2685960374991,43.8209019500964,2015-03-31 12:00:00-0500
break_and_enter,2015,March,30,Monday,12,House,102,Forest Hill North (102),-79.4234449123089,43.7024565550784,2015-03-30 12:00:00-0500
break_and_enter,2015,March,30,Monday,20,Commercial,124,Kennedy Park (124),-79.2527461650261,43.725703520849,2015-03-30 20:00:00-0500
break_and_enter,2015,March,30,Monday,22,House,107,Oakwood Village (107),-79.4357629584633,43.6899092630308,2015-03-30 22:00:00-0500
break_and_enter,2015,March,30,Monday,20,Commercial,62,East End-Danforth (62),-79.2978972838241,43.6890343918734,2015-03-30 20:00:00-0500
break_and_enter,2015,March,30,Monday,9,House,51,Willowdale East (51),-79.3975743562523,43.7793094215696,2015-03-30 09:00:00-0500
break_and_enter,2015,March,30,Monday,22,Other,45,Parkwoods-Donalda (45),-79.3165875316241,43.7538482287332,2015-03-30 22:00:00-0500
break_and_enter,2015,March,31,Tuesday,10,Apartment,61,Taylor-Massey (61),-79.2896732439558,43.6945045247159,2015-03-31 10:00:00-0500
break_and_enter,2015,March,30,Monday,17,House,10,Princess-Rosethorn (10),-79.5453120774012,43.6707828798689,2015-03-30 17:00:00-0500
break_and_enter,2015,March,31,Tuesday,0,Commercial,124,Kennedy Park (124),-79.2570812847664,43.72085844595,2015-03-31 00:00:00-0500
break_and_enter,2015,March,31,Tuesday,2,Commercial,111,Rockcliffe-Smythe (111),-79.4761155006896,43.6761607331469,2015-03-31 02:00:00-0500
break_and_enter,2015,March,31,Tuesday,12,House,125,Ionview (125),-79.265434272103,43.7356199292946,2015-03-31 12:00:00-0500
break_and_enter,2015,March,31,Tuesday,8,Apartment,125,Ionview (125),-79.2770473970402,43.7277220793402,2015-03-31 08:00:00-0500
break_and_enter,2015,April,1,Wednesday,16,House,16,Stonegate-Queensway (16),-79.4918128035121,43.6270658667781,2015-04-01 16:00:00-0500
break_and_enter,2015,March,28,Saturday,0,Apartment,4,Rexdale-Kipling (4),-79.5697866430213,43.7251750355383,2015-03-28 00:00:00-0500
break_and_enter,2015,April,1,Wednesday,13,Apartment,62,East End-Danforth (62),-79.3005432558658,43.688441011836,2015-04-01 13:00:00-0500
break_and_enter,2015,April,1,Wednesday,13,Apartment,120,Clairlea-Birchmount (120),-79.2862916233794,43.6990701879904,2015-04-01 13:00:00-0500
break_and_enter,2015,April,1,Wednesday,9,House,137,Woburn (137),-79.2325660978688,43.7569604414099,2015-04-01 09:00:00-0500
break_and_enter,2015,March,25,Wednesday,20,Apartment,77,Waterfront Communities-The Island (77),-79.3912820386474,43.6434150413592,2015-03-25 20:00:00-0500
break_and_enter,2015,April,1,Wednesday,8,House,48,Hillcrest Village (48),-79.3694721848552,43.8019934315096,2015-04-01 08:00:00-0500
break_and_enter,2015,April,1,Wednesday,13,Apartment,127,Bendale (127),-79.2644593218745,43.7496871426905,2015-04-01 13:00:00-0500
break_and_enter,2015,March,31,Tuesday,6,Commercial,77,Waterfront Communities-The Island (77),-79.3907926370796,43.6491251822183,2015-03-31 06:00:00-0500
