CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_DATETIME
robbery,2016,March,26,Saturday,15,Outside,7,Willowridge-Martingrove-Richview (7),-79.5576668595541,43.6756166257023,2016-03-26 15:00:00
robbery,2016,March,26,Saturday,16,Outside,87,High Park-Swansea (87),-79.4773772913813,43.6442135139125,2016-03-26 16:00:00
robbery,2016,March,26,Saturday,15,Outside,7,Willowridge-Martingrove-Richview (7),-79.5576668595541,43.6756166257023,2016-03-26 15:00:00
robbery,2016,March,26,Saturday,3,Commercial,2,Mount Olive-Silverstone-Jamestown (2),-79.583905035318,43.7510966152425,2016-03-26 03:00:00
robbery,2016,March,26,Saturday,22,Commercial,93,Dovercourt-Wallace Emerson-Junction (93),-79.4296670176754,43.6622381707421,2016-03-26 22:00:00
robbery,2016,March,27,Sunday,18,Outside,7,Willowridge-Martingrove-Richview (7),-79.5711599011335,43.6771426704654,2016-03-27 18:00:00
robbery,2016,March,27,Sunday,22,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.5879335838014,43.7452947843669,2016-03-27 22:00:00
robbery,2016,March,27,Sunday,3,Outside,124,Kennedy Park (124),-79.2539576285991,43.724821404674,2016-03-27 03:00:00
robbery,2016,March,27,Sunday,18,Outside,7,Willowridge-Martingrove-Richview (7),-79.5711599011335,43.6771426704654,2016-03-27 18:00:00
robbery,2016,March,27,Sunday,14,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.5858244937843,43.7509700608181,2016-03-27 14:00:00
robbery,2016,March,27,Sunday,11,Commercial,73,Moss Park (73),-79.3679361454987,43.6548484151864,2016-03-27 11:00:00
robbery,2016,March,27,Sunday,12,Commercial,5,Elms-Old Rexdale (5),-79.5505613321606,43.7250906942846,2016-03-27 12:00:00
robbery,2016,March,28,Monday,0,Outside,75,Church-Yonge Corridor (75),-79.3867844299272,43.670220211821,2016-03-28 00:00:00
robbery,2016,March,28,Monday,1,Transit,102,Forest Hill North (102),-79.4357239844033,43.6988280913149,2016-03-28 01:00:00
robbery,2016,March,28,Monday,1,Transit,102,Forest Hill North (102),-79.4357239844033,43.6988280913149,2016-03-28 01:00:00
robbery,2016,March,28,Monday,12,Commercial,1,West Humber-Clairville (1),-79.6017340441854,43.7184366347877,2016-03-28 12:00:00
robbery,2016,March,28,Monday,12,Commercial,1,West Humber-Clairville (1),-79.6017340441854,43.7184366347877,2016-03-28 12:00:00
robbery,2016,March,28,Monday,14,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.5894194754931,43.7320165752452,2016-03-28 14:00:00
robbery,2016,March,28,Monday,1,Transit,102,Forest Hill North (102),-79.4357239844033,43.6988280913149,2016-03-28 01:00:00
robbery,2016,March,29,Tuesday,7,Apartment,86,Roncesvalles (86),-79.4359351631563,43.6421651189261,2016-03-29 07:00:00
robbery,2016,March,24,Thursday,13,Outside,26,Downsview-Roding-CFB (26),-79.4826418599997,43.7290546557616,2016-03-24 13:00:00
robbery,2016,March,24,Thursday,13,Educational,10,Princess-Rosethorn (10),-79.5607973049434,43.6727334601036,2016-03-24 13:00:00
robbery,2016,March,29,Tuesday,21,Outside,126,Dorset Park (126),-79.2746041811548,43.7484020469875,2016-03-29 21:00:00
robbery,2016,March,29,Tuesday,20,Outside,1,West Humber-Clairville (1),-79.6152032031022,43.7319748104397,2016-03-29 20:00:00
robbery,2016,March,29,Tuesday,20,Transit,126,Dorset Park (126),-79.270188057122,43.7504693467221,2016-03-29 20:00:00
robbery,2016,March,29,Tuesday,22,Outside,1,West Humber-Clairville (1),-79.6222130762861,43.726168236054,2016-03-29 22:00:00
robbery,2016,March,29,Tuesday,15,Outside,6,Kingsview Village-The Westway (6),-79.5514467149329,43.694724668181,2016-03-29 15:00:00
robbery,2016,March,29,Tuesday,18,Outside,119,Wexford/Maryvale (119),-79.294949688869,43.7419052840779,2016-03-29 18:00:00
robbery,2016,March,29,Tuesday,19,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.5919402678192,43.7453232767399,2016-03-29 19:00:00
robbery,2016,March,29,Tuesday,19,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.5953643923368,43.7442806139144,2016-03-29 19:00:00
robbery,2016,March,30,Wednesday,13,Commercial,138,Eglinton East (138),-79.2473814343576,43.7351675570802,2016-03-30 13:00:00
robbery,2016,March,30,Wednesday,22,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.5936446749308,43.7447239868513,2016-03-30 22:00:00
robbery,2016,March,30,Wednesday,23,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.579874598823,43.7386479030203,2016-03-30 23:00:00
robbery,2016,March,30,Wednesday,22,Outside,20,Alderwood (20),-79.5359186327149,43.6061728543285,2016-03-30 22:00:00
robbery,2016,March,30,Wednesday,13,Outside,98,Rosedale-Moore Park (98),-79.3875803963467,43.6721562847726,2016-03-30 13:00:00
robbery,2016,March,31,Thursday,21,Outside,73,Moss Park (73),-79.3723862579924,43.6581644029417,2016-03-31 21:00:00
robbery,2016,March,31,Thursday,9,House,29,Maple Leaf (29),-79.4822055465219,43.7106057895344,2016-03-31 09:00:00
robbery,2016,March,31,Thursday,1,Outside,137,Woburn (137),-79.2454194063396,43.7555423973942,2016-03-31 01:00:00
robbery,2016,March,31,Thursday,9,House,29,Maple Leaf (29),-79.4822055465219,43.7106057895344,2016-03-31 09:00:00
robbery,2016,March,31,Thursday,3,Commercial,83,Dufferin Grove (83),-79.4391016056228,43.6508738177957,2016-03-31 03:00:00
robbery,2016,March,29,Tuesday,17,Outside,115,Mount Dennis (115),-79.4983220023873,43.6920532290595,2016-03-29 17:00:00
robbery,2016,April,1,Friday,15,Outside,70,South Riverdale (70),-79.3375803713013,43.6687902795788,2016-04-01 15:00:00
robbery,2016,April,1,Friday,9,Commercial,113,Weston (113),-79.5194010141916,43.7010325480225,2016-04-01 09:00:00
robbery,2016,April,1,Friday,9,Commercial,113,Weston (113),-79.5194010141916,43.7010325480225,2016-04-01 09:00:00
robbery,2016,April,1,Friday,18,Educational,25,Glenfield-Jane Heights (25),-79.5124828467004,43.7477335104921,2016-04-01 18:00:00
robbery,2016,April,1,Friday,12,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4244293580654,43.6622439086815,2016-04-01 12:00:00
robbery,2016,April,1,Friday,12,Outside,93,Dovercourt-Wallace Emerson-Junction (93),-79.4244293580654,43.6622439086815,2016-04-01 12:00:00
robbery,2016,March,31,Thursday,23,Apartment,92,Corso Italia-Davenport (92),-79.4433749617163,43.6787466311641,2016-03-31 23:00:00
robbery,2016,April,1,Friday,18,Educational,25,Glenfield-Jane Heights (25),-79.5124828467004,43.7477335104921,2016-04-01 18:00:00
robbery,2016,April,1,Friday,17,Outside,138,Eglinton East (138),-79.2632613527405,43.7410614258511,2016-04-01 17:00:00
robbery,2016,April,1,Friday,9,Commercial,113,Weston (113),-79.5194010141916,43.7010325480225,2016-04-01 09:00:00
robbery,2016,April,1,Friday,0,Outside,102,Forest Hill North (102),-79.4263685414414,43.705185685904,2016-04-01 00:00:00
robbery,2016,April,1,Friday,0,Outside,39,Bedford Park-Nortown (39),-79.4244136615189,43.7399409642834,2016-04-01 00:00:00
robbery,2016,March,31,Thursday,23,Apartment,92,Corso Italia-Davenport (92),-79.4433749617163,43.6787466311641,2016-03-31 23:00:00
robbery,2016,April,1,Friday,21,Outside,73,Moss Park (73),-79.3748473252288,43.660647888379,2016-04-01 21:00:00
robbery,2016,April,1,Friday,16,Outside,69,Blake-Jones (69),-79.3439046423671,43.6766284994354,2016-04-01 16:00:00
robbery,2016,April,1,Friday,15,Outside,46,Pleasant View (46),-79.3280640539232,43.7769024274617,2016-04-01 15:00:00
robbery,2016,April,2,Saturday,2,Commercial,115,Mount Dennis (115),-79.5010973399677,43.6920991602307,2016-04-02 02:00:00
robbery,2016,April,1,Friday,20,Outside,2,Mount Olive-Silverstone-Jamestown (2),-79.5853144806797,43.743896955043,2016-04-01 20:00:00
robbery,2016,April,2,Saturday,1,Commercial,76,Bay Street Corridor (76),-79.3817728925288,43.6510649424958,2016-04-02 01:00:00
robbery,2016,April,2,Saturday,1,Commercial,76,Bay Street Corridor (76),-79.3817728925288,43.6510649424958,2016-04-02 01:00:00
robbery,2016,April,2,Saturday,2,Commercial,115,Mount Dennis (115),-79.5010973399677,43.6920991602307,2016-04-02 02:00:00
robbery,2016,April,2,Saturday,2,Outside,128,Agincourt South-Malvern West (128),-79.2595356835332,43.7921135175767,2016-04-02 02:00:00
robbery,2016,April,2,Saturday,4,Outside,112,Beechborough-Greenbrook (112),-79.4817741443798,43.6924552800339,2016-04-02 04:00:00
robbery,2016,April,2,Saturday,19,Outside,1,West Humber-Clairville (1),-79.605726565843,43.7289211906915,2016-04-02 19:00:00
robbery,2016,April,2,Saturday,20,Outside,82,Niagara (82),-79.4114658437994,43.640752116566,2016-04-02 20:00:00
robbery,2016,April,3,Sunday,18,Outside,65,Greenwood-Coxwell (65),-79.3260174973825,43.6660892558214,2016-04-03 18:00:00
robbery,2016,April,2,Saturday,16,Educational,115,Mount Dennis (115),-79.4883078935209,43.6843952514719,2016-04-02 16:00:00
robbery,2016,April,3,Sunday,1,Outside,21,Humber Summit (21),-79.562355927838,43.747758956077,2016-04-03 01:00:00
robbery,2016,April,3,Sunday,20,Outside,133,Centennial Scarborough (133),-79.1595224465344,43.7825407227139,2016-04-03 20:00:00
robbery,2016,April,4,Monday,4,House,132,Malvern (132),-79.2148967489772,43.7972723480385,2016-04-04 04:00:00
robbery,2016,April,4,Monday,2,Commercial,2,Mount Olive-Silverstone-Jamestown (2),-79.583905035318,43.7510966152425,2016-04-04 02:00:00
robbery,2016,April,4,Monday,4,House,132,Malvern (132),-79.2148967489772,43.7972723480385,2016-04-04 04:00:00
robbery,2016,April,4,Monday,12,Commercial,79,University (79),-79.4012211604237,43.6582766091892,2016-04-04 12:00:00
robbery,2016,April,4,Monday,16,Apartment,122,Birchcliffe-Cliffside (122),-79.2543315569152,43.6991245462813,2016-04-04 16:00:00
robbery,2016,April,4,Monday,11,Commercial,29,Maple Leaf (29),-79.478276621808,43.7096156388651,2016-04-04 11:00:00
robbery,2016,April,4,Monday,2,Apartment,73,Moss Park (73),-79.3696275644209,43.6571935544046,2016-04-04 02:00:00
robbery,2016,April,4,Monday,12,Commercial,79,University (79),-79.4012211604237,43.6582766091892,2016-04-04 12:00:00
robbery,2016,April,4,Monday,17,Outside,111,Rockcliffe-Smythe (111),-79.4902490090747,43.6828030592829,2016-04-04 17:00:00
robbery,2016,April,4,Monday,16,Apartment,122,Birchcliffe-Cliffside (122),-79.2543315569152,43.6991245462813,2016-04-04 16:00:00
robbery,2016,April,4,Monday,16,Outside,132,Malvern (132),-79.2211970036205,43.8041242438667,2016-04-04 16:00:00
robbery,2016,April,4,Monday,16,Outside,115,Mount Dennis (115),-79.4937313593232,43.681994816065,2016-04-04 16:00:00
robbery,2016,April,4,Monday,18,Outside,28,Rustic (28),-79.5053413518335,43.7084083804303,2016-04-04 18:00:00
robbery,2016,April,4,Monday,19,Outside,113,Weston (113),-79.5171747109364,43.7062086216613,2016-04-04 19:00:00
robbery,2016,April,4,Monday,19,Outside,29,Maple Leaf (29),-79.4881118401052,43.7074633611379,2016-04-04 19:00:00
robbery,2016,April,4,Monday,23,Outside,11,Eringate-Centennial-West Deane (11),-79.5669343856669,43.6721127815723,2016-04-04 23:00:00
robbery,2016,April,4,Monday,16,Commercial,NSA,NSA,-79.8189335805989,43.3267349840033,2016-04-04 16:00:00
robbery,2016,April,2,Saturday,12,Outside,54,O'Connor-Parkview (54),-79.2964196618366,43.7043823546905,2016-04-02 12:00:00
robbery,2016,April,4,Monday,2,Commercial,2,Mount Olive-Silverstone-Jamestown (2),-79.583905035318,43.7510966152425,2016-04-04 02:00:00
robbery,2016,April,5,Tuesday,20,Outside,47,Don Valley Village (47),-79.3552764247894,43.7816787192769,2016-04-05 20:00:00
robbery,2016,April,5,Tuesday,21,Outside,61,Taylor-Massey (61),-79.3000751299303,43.6914429223712,2016-04-05 21:00:00
robbery,2016,April,5,Tuesday,23,Outside,137,Woburn (137),-79.2028523971869,43.7639187852766,2016-04-05 23:00:00
robbery,2016,April,4,Monday,23,Apartment,106,Humewood-Cedarvale (106),-79.425248469822,43.687326564793,2016-04-04 23:00:00
robbery,2016,April,5,Tuesday,14,Apartment,72,Regent Park (72),-79.3569551327217,43.6628209427675,2016-04-05 14:00:00
robbery,2016,April,5,Tuesday,16,House,1,West Humber-Clairville (1),-79.5912770287965,43.7302282600404,2016-04-05 16:00:00
robbery,2016,April,5,Tuesday,16,House,1,West Humber-Clairville (1),-79.5912770287965,43.7302282600404,2016-04-05 16:00:00
robbery,2016,April,2,Saturday,20,Apartment,74,North St.James Town (74),-79.3744444859726,43.6688630191241,2016-04-02 20:00:00
robbery,2016,April,4,Monday,23,Apartment,106,Humewood-Cedarvale (106),-79.425248469822,43.687326564793,2016-04-04 23:00:00
robbery,2016,April,5,Tuesday,14,Outside,100,Yonge-Eglinton (100),-79.4070164717459,43.7066523144136,2016-04-05 14:00:00
robbery,2016,April,5,Tuesday,15,Educational,128,Agincourt South-Malvern West (128),-79.2800353606428,43.7889271340174,2016-04-05 15:00:00
robbery,2016,April,5,Tuesday,16,House,1,West Humber-Clairville (1),-79.5912770287965,43.7302282600404,2016-04-05 16:00:00
robbery,2016,April,5,Tuesday,18,Outside,132,Malvern (132),-79.2098752678223,43.809513799958,2016-04-05 18:00:00
robbery,2016,April,5,Tuesday,21,Outside,64,Woodbine Corridor (64),-79.3116215807609,43.6705128252809,2016-04-05 21:00:00
robbery,2016,April,6,Wednesday,20,Commercial,14,Islington-City Centre West (14),-79.5206249162986,43.6356946426022,2016-04-06 20:00:00
robbery,2016,April,6,Wednesday,19,Outside,89,Runnymede-Bloor West Village (89),-79.4854552817356,43.6593476602977,2016-04-06 19:00:00
robbery,2016,April,6,Wednesday,16,Commercial,88,High Park North (88),-79.4764940188665,43.6515927778602,2016-04-06 16:00:00
robbery,2016,April,6,Wednesday,20,Commercial,14,Islington-City Centre West (14),-79.5206249162986,43.6356946426022,2016-04-06 20:00:00
robbery,2016,April,6,Wednesday,22,Outside,121,Oakridge (121),-79.284076993328,43.6939374907065,2016-04-06 22:00:00
robbery,2016,April,6,Wednesday,22,Outside,122,Birchcliffe-Cliffside (122),-79.2609479819692,43.7008982131753,2016-04-06 22:00:00
robbery,2016,April,6,Wednesday,11,Commercial,2,Mount Olive-Silverstone-Jamestown (2),-79.5885579486359,43.7566776986011,2016-04-06 11:00:00
robbery,2016,April,6,Wednesday,19,Outside,89,Runnymede-Bloor West Village (89),-79.4854552817356,43.6593476602977,2016-04-06 19:00:00
robbery,2016,April,6,Wednesday,16,Commercial,88,High Park North (88),-79.4764940188665,43.6515927778602,2016-04-06 16:00:00
robbery,2016,April,6,Wednesday,22,Outside,73,Moss Park (73),-79.3713529792566,43.6590671613253,2016-04-06 22:00:00
robbery,2016,April,3,Sunday,1,Outside,64,Woodbine Corridor (64),-79.3202974528938,43.6753310564194,2016-04-03 01:00:00
robbery,2016,April,7,Thursday,1,Outside,95,Annex (95),-79.4020168455284,43.6683832516905,2016-04-07 01:00:00
robbery,2016,April,7,Thursday,0,Outside,78,Kensington-Chinatown (78),-79.4016402603826,43.6504488444039,2016-04-07 00:00:00
robbery,2016,April,7,Thursday,3,Outside,75,Church-Yonge Corridor (75),-79.3758715997027,43.6549486979862,2016-04-07 03:00:00
robbery,2016,April,7,Thursday,1,Outside,78,Kensington-Chinatown (78),-79.396964999573,43.6552791784883,2016-04-07 01:00:00
robbery,2016,April,7,Thursday,15,Outside,113,Weston (113),-79.5156919451832,43.705952614473,2016-04-07 15:00:00
robbery,2016,April,6,Wednesday,22,Outside,129,Agincourt North (129),-79.2797456676527,43.8110514464357,2016-04-06 22:00:00
robbery,2016,April,6,Wednesday,5,Apartment,2,Mount Olive-Silverstone-Jamestown (2),-79.579874598823,43.7386479030203,2016-04-06 05:00:00
robbery,2016,April,6,Wednesday,15,Outside,111,Rockcliffe-Smythe (111),-79.4961465445377,43.6772353574569,2016-04-06 15:00:00
robbery,2016,April,7,Thursday,22,Commercial,138,Eglinton East (138),-79.2598975790729,43.7357705483908,2016-04-07 22:00:00
robbery,2016,April,7,Thursday,15,Outside,113,Weston (113),-79.5156919451832,43.705952614473,2016-04-07 15:00:00
robbery,2016,April,7,Thursday,13,Outside,111,Rockcliffe-Smythe (111),-79.4917640740187,43.6671787725823,2016-04-07 13:00:00
robbery,2016,April,7,Thursday,17,Apartment,135,Morningside (135),-79.196216830598,43.7866207023673,2016-04-07 17:00:00
robbery,2016,April,7,Thursday,22,Outside,71,Cabbagetown-South St.James Town (71),-79.3704035380653,43.6702521690599,2016-04-07 22:00:00
robbery,2016,April,7,Thursday,0,Commercial,5,Elms-Old Rexdale (5),-79.5551124370207,43.7150962086543,2016-04-07 00:00:00
robbery,2016,April,7,Thursday,22,Commercial,138,Eglinton East (138),-79.2598975790729,43.7357705483908,2016-04-07 22:00:00
robbery,2016,April,7,Thursday,19,Commercial,31,Yorkdale-Glen Park (31),-79.4438066276847,43.7089928547188,2016-04-07 19:00:00
robbery,2016,April,7,Thursday,15,Outside,111,Rockcliffe-Smythe (111),-79.4937517199498,43.6716662518993,2016-04-07 15:00:00
robbery,2016,April,7,Thursday,12,Outside,89,Runnymede-Bloor West Village (89),-79.4911825173851,43.6657285806734,2016-04-07 12:00:00
robbery,2016,April,8,Friday,20,Outside,84,Little Portugal (84),-79.4375575188896,43.6481316080307,2016-04-08 20:00:00
robbery,2016,April,8,Friday,15,Apartment,95,Annex (95),-79.4177599325834,43.668575997897,2016-04-08 15:00:00
robbery,2016,April,8,Friday,3,Apartment,136,West Hill (136),-79.1862222239397,43.7684028883572,2016-04-08 03:00:00
robbery,2016,April,7,Thursday,12,Outside,89,Runnymede-Bloor West Village (89),-79.4911825173851,43.6657285806734,2016-04-07 12:00:00
robbery,2016,April,7,Thursday,15,Outside,111,Rockcliffe-Smythe (111),-79.4937517199498,43.6716662518993,2016-04-07 15:00:00
robbery,2016,April,9,Saturday,1,Commercial,75,Church-Yonge Corridor (75),-79.3852551483167,43.6665409461227,2016-04-09 01:00:00
robbery,2016,April,9,Saturday,19,House,114,Lambton Baby Point (114),-79.5021892272671,43.6642794898081,2016-04-09 19:00:00
robbery,2016,April,9,Saturday,19,House,114,Lambton Baby Point (114),-79.5021892272671,43.6642794898081,2016-04-09 19:00:00
robbery,2016,April,9,Saturday,19,House,114,Lambton Baby Point (114),-79.5021892272671,43.6642794898081,2016-04-09 19:00:00
robbery,2016,April,9,Saturday,21,Commercial,3,Thistletown-Beaumond Heights (3),-79.558400851842,43.7360928363615,2016-04-09 21:00:00
robbery,2016,April,9,Saturday,19,House,114,Lambton Baby Point (114),-79.5021892272671,43.6642794898081,2016-04-09 19:00:00
robbery,2016,April,9,Saturday,17,Outside,59,Danforth East York (59),-79.3411176679913,43.6846609421862,2016-04-09 17:00:00
robbery,2016,April,9,Saturday,16,Transit,31,Yorkdale-Glen Park (31),-79.4442437581376,43.7160896911328,2016-04-09 16:00:00
robbery,2016,April,9,Saturday,19,Apartment,24,Black Creek (24),-79.5242684901771,43.7733109667018,2016-04-09 19:00:00
robbery,2016,April,10,Sunday,9,Commercial,4,Rexdale-Kipling (4),-79.5559798737993,43.7169414213293,2016-04-10 09:00:00
robbery,2016,April,10,Sunday,15,Outside,21,Humber Summit (21),-79.5598492447548,43.7497986217,2016-04-10 15:00:00
robbery,2016,April,10,Sunday,19,Commercial,83,Dufferin Grove (83),-79.4366011332856,43.6557476512861,2016-04-10 19:00:00
robbery,2016,April,10,Sunday,20,Other,136,West Hill (136),-79.1962827857268,43.7623703892947,2016-04-10 20:00:00
robbery,2016,April,10,Sunday,15,Outside,21,Humber Summit (21),-79.5598492447548,43.7497986217,2016-04-10 15:00:00
robbery,2016,April,10,Sunday,2,House,136,West Hill (136),-79.1875972269096,43.7579293964978,2016-04-10 02:00:00
robbery,2016,April,10,Sunday,2,House,136,West Hill (136),-79.1875972269096,43.7579293964978,2016-04-10 02:00:00
robbery,2016,April,10,Sunday,2,House,136,West Hill (136),-79.1875972269096,43.7579293964978,2016-04-10 02:00:00
robbery,2016,April,10,Sunday,2,House,136,West Hill (136),-79.1875972269096,43.7579293964978,2016-04-10 02:00:00
robbery,2016,April,10,Sunday,2,House,136,West Hill (136),-79.1875972269096,43.7579293964978,2016-04-10 02:00:00
