CRIME,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,OCC_TIMESTAMP
shooting,2015,November,8,Sunday,0,N/A,111,Rockcliffe-Smythe (111),-79.4821350300388,43.6806258190238,2015-11-08 00:00:00-0500
shooting,2015,October,1,Thursday,2,N/A,134,Highland Creek (134),-79.154593253909,43.7935736823408,2015-10-01 02:00:00-0500
shooting,2015,February,22,Sunday,7,N/A,117,L'Amoreaux (117),-79.3336297016669,43.7980450416744,2015-02-22 07:00:00-0500
shooting,2015,November,30,Monday,0,N/A,3,Thistletown-Beaumond Heights (3),-79.5821122604179,43.7432574877207,2015-11-30 00:00:00-0500
shooting,2015,July,16,Thursday,22,N/A,25,Glenfield-Jane Heights (25),-79.516603390567,43.7460565443151,2015-07-16 22:00:00-0500
shooting,2015,November,29,Sunday,0,N/A,81,Trinity-Bellwoods (81),-79.4081563408322,43.6558729351764,2015-11-29 00:00:00-0500
shooting,2015,April,1,Wednesday,22,N/A,112,Beechborough-Greenbrook (112),-79.470397692504,43.6912192018148,2015-04-01 22:00:00-0500
shooting,2015,August,14,Friday,15,N/A,72,Regent Park (72),-79.3586839732667,43.6624093456101,2015-08-14 15:00:00-0500
shooting,2015,November,1,Sunday,16,N/A,32,Englemount-Lawrence (32),-79.4417606189319,43.7232928884933,2015-11-01 16:00:00-0500
shooting,2015,August,10,Monday,7,N/A,29,Maple Leaf (29),-79.4864516272303,43.7140892829176,2015-08-10 07:00:00-0500
shooting,2015,March,17,Tuesday,15,N/A,6,Kingsview Village-The Westway (6),-79.5486724115976,43.7013181009717,2015-03-17 15:00:00-0500
shooting,2015,November,3,Tuesday,2,N/A,14,Islington-City Centre West (14),-79.5629057867787,43.6456202391781,2015-11-03 02:00:00-0500
shooting,2015,August,6,Thursday,22,N/A,114,Lambton Baby Point (114),-79.5021892272671,43.6642794898081,2015-08-06 22:00:00-0500
shooting,2015,December,7,Monday,1,N/A,77,Waterfront Communities-The Island (77),-79.3936363992388,43.6457567323806,2015-12-07 01:00:00-0500
shooting,2015,December,31,Thursday,16,N/A,1,West Humber-Clairville (1),-79.6009975886255,43.7346265509027,2015-12-31 16:00:00-0500
shooting,2015,June,28,Sunday,11,N/A,84,Little Portugal (84),-79.4228501195505,43.6412319157113,2015-06-28 11:00:00-0500
shooting,2015,June,27,Saturday,11,N/A,131,Rouge (131),-79.2137201689325,43.8179155900611,2015-06-27 11:00:00-0500
shooting,2015,June,24,Wednesday,8,N/A,21,Humber Summit (21),-79.5694364823206,43.7566857446201,2015-06-24 08:00:00-0500
shooting,2015,December,24,Thursday,18,N/A,32,Englemount-Lawrence (32),-79.4413359231696,43.7309182914874,2015-12-24 18:00:00-0500
shooting,2015,March,22,Sunday,23,N/A,27,York University Heights (27),-79.4785761021678,43.7546934423874,2015-03-22 23:00:00-0500
shooting,2015,April,14,Tuesday,3,N/A,53,Henry Farm (53),-79.341204046163,43.7731799575993,2015-04-14 03:00:00-0500
shooting,2015,May,20,Wednesday,18,N/A,137,Woburn (137),-79.2352639027484,43.7577156731574,2015-05-20 18:00:00-0500
shooting,2015,December,5,Saturday,2,N/A,111,Rockcliffe-Smythe (111),-79.4837295169394,43.6782497339166,2015-12-05 02:00:00-0500
shooting,2015,April,20,Monday,2,N/A,55,Thorncliffe Park (55),-79.3418048540391,43.7032472768479,2015-04-20 02:00:00-0500
shooting,2015,January,21,Wednesday,22,N/A,6,Kingsview Village-The Westway (6),-79.5486724115976,43.7013181009717,2015-01-21 22:00:00-0500
shooting,2015,March,7,Saturday,23,N/A,82,Niagara (82),-79.4161220258133,43.6425851860762,2015-03-07 23:00:00-0500
shooting,2015,November,24,Tuesday,0,N/A,126,Dorset Park (126),-79.2855494976541,43.7688947919147,2015-11-24 00:00:00-0500
shooting,2015,May,21,Thursday,23,N/A,93,Dovercourt-Wallace Emerson-Junction (93),-79.4474865570009,43.6617033954349,2015-05-21 23:00:00-0500
shooting,2015,April,18,Saturday,18,N/A,72,Regent Park (72),-79.3585831743332,43.6621746181782,2015-04-18 18:00:00-0500
shooting,2015,December,11,Friday,0,N/A,53,Henry Farm (53),-79.3399097363761,43.7760529439989,2015-12-11 00:00:00-0500
shooting,2015,May,24,Sunday,23,N/A,73,Moss Park (73),-79.3710751405504,43.6515984919659,2015-05-24 23:00:00-0500
shooting,2015,May,23,Saturday,15,N/A,53,Henry Farm (53),-79.3472925250705,43.7695256531435,2015-05-23 15:00:00-0500
shooting,2015,January,1,Thursday,2,N/A,77,Waterfront Communities-The Island (77),-79.3876995183829,43.6497758559401,2015-01-01 02:00:00-0500
shooting,2015,June,13,Saturday,12,N/A,25,Glenfield-Jane Heights (25),-79.5050437729033,43.7401214932207,2015-06-13 12:00:00-0500
shooting,2015,December,11,Friday,10,N/A,120,Clairlea-Birchmount (120),-79.2849896028152,43.7215260614961,2015-12-11 10:00:00-0500
shooting,2015,June,22,Monday,19,N/A,4,Rexdale-Kipling (4),-79.5618434973832,43.7162724354807,2015-06-22 19:00:00-0500
shooting,2015,September,17,Thursday,12,N/A,38,Lansing-Westgate (38),-79.4367197313808,43.7482571795606,2015-09-17 12:00:00-0500
shooting,2015,April,25,Saturday,0,N/A,120,Clairlea-Birchmount (120),-79.2675171905545,43.7116054219191,2015-04-25 00:00:00-0500
shooting,2015,December,5,Saturday,2,N/A,113,Weston (113),-79.5047252896279,43.7043441326842,2015-12-05 02:00:00-0500
shooting,2015,June,3,Wednesday,21,N/A,25,Glenfield-Jane Heights (25),-79.511387055911,43.7501285096067,2015-06-03 21:00:00-0500
shooting,2015,August,19,Wednesday,9,N/A,47,Don Valley Village (47),-79.3470374417857,43.7751009539344,2015-08-19 09:00:00-0500
shooting,2015,June,30,Tuesday,20,N/A,21,Humber Summit (21),-79.5711156904452,43.7569518326142,2015-06-30 20:00:00-0500
shooting,2015,December,29,Tuesday,16,N/A,30,Brookhaven-Amesbury (30),-79.5026091868455,43.6984112054161,2015-12-29 16:00:00-0500
shooting,2015,June,5,Friday,22,N/A,1,West Humber-Clairville (1),-79.5994473628634,43.7309026620875,2015-06-05 22:00:00-0500
shooting,2015,June,15,Monday,0,N/A,110,Keelesdale-Eglinton West (110),-79.4677156027252,43.6812179934538,2015-06-15 00:00:00-0500
shooting,2015,June,20,Saturday,18,N/A,21,Humber Summit (21),-79.5692392930605,43.757202696581,2015-06-20 18:00:00-0500
shooting,2015,September,9,Wednesday,0,N/A,26,Downsview-Roding-CFB (26),-79.5104223788272,43.7247661369879,2015-09-09 00:00:00-0500
shooting,2015,December,17,Thursday,19,N/A,24,Black Creek (24),-79.5196851774208,43.7659026187864,2015-12-17 19:00:00-0500
shooting,2015,August,3,Monday,1,N/A,121,Oakridge (121),-79.2765253799325,43.7012910759869,2015-08-03 01:00:00-0500
shooting,2015,March,12,Thursday,3,N/A,5,Elms-Old Rexdale (5),-79.5457236923152,43.7282296963919,2015-03-12 03:00:00-0500
shooting,2015,December,29,Tuesday,20,N/A,44,Flemingdon Park (44),-79.3314028565531,43.7183540889318,2015-12-29 20:00:00-0500
shooting,2015,February,9,Monday,0,N/A,21,Humber Summit (21),-79.5423768321248,43.7520838840999,2015-02-09 00:00:00-0500
shooting,2015,September,13,Sunday,2,N/A,2,Mount Olive-Silverstone-Jamestown (2),-79.5832101069571,43.7329816159859,2015-09-13 02:00:00-0500
shooting,2015,September,4,Friday,2,N/A,132,Malvern (132),-79.2241732107891,43.8039531636516,2015-09-04 02:00:00-0500
shooting,2015,May,26,Tuesday,15,N/A,94,Wychwood (94),-79.4290299807324,43.6814434899261,2015-05-26 15:00:00-0500
shooting,2015,October,30,Friday,22,N/A,44,Flemingdon Park (44),-79.3280818951928,43.715606982792,2015-10-30 22:00:00-0500
shooting,2015,October,22,Thursday,14,N/A,72,Regent Park (72),-79.360975051656,43.6619142989755,2015-10-22 14:00:00-0500
shooting,2015,March,7,Saturday,1,N/A,138,Eglinton East (138),-79.2437383313819,43.7376258964994,2015-03-07 01:00:00-0500
shooting,2015,December,27,Sunday,2,N/A,5,Elms-Old Rexdale (5),-79.5457236923152,43.7282296963919,2015-12-27 02:00:00-0500
shooting,2015,July,29,Wednesday,19,N/A,90,Junction Area (90),-79.4719026289431,43.6772221972667,2015-07-29 19:00:00-0500
shooting,2015,August,19,Wednesday,0,N/A,73,Moss Park (73),-79.3702133410004,43.6584838363097,2015-08-19 00:00:00-0500
shooting,2015,April,10,Friday,21,N/A,24,Black Creek (24),-79.5134418219425,43.7580529338225,2015-04-10 21:00:00-0500
shooting,2015,December,17,Thursday,11,N/A,52,Bayview Village (52),-79.3716309289845,43.7680097865936,2015-12-17 11:00:00-0500
shooting,2015,December,22,Tuesday,18,N/A,32,Englemount-Lawrence (32),-79.4432906821617,43.7217323480369,2015-12-22 18:00:00-0500
shooting,2015,August,17,Monday,23,N/A,82,Niagara (82),-79.4000920624062,43.635581794101,2015-08-17 23:00:00-0500
shooting,2015,May,29,Friday,11,N/A,139,Scarborough Village (139),-79.2203255335578,43.7465367927749,2015-05-29 11:00:00-0500
shooting,2015,June,7,Sunday,4,N/A,25,Glenfield-Jane Heights (25),-79.5014981987246,43.7414941583243,2015-06-07 04:00:00-0500
shooting,2015,November,8,Sunday,2,N/A,5,Elms-Old Rexdale (5),-79.5488608195134,43.7291914491797,2015-11-08 02:00:00-0500
shooting,2015,June,29,Monday,5,N/A,6,Kingsview Village-The Westway (6),-79.5545076690372,43.695224079528,2015-06-29 05:00:00-0500
shooting,2015,July,4,Saturday,23,N/A,137,Woburn (137),-79.2256117291832,43.7639526364452,2015-07-04 23:00:00-0500
shooting,2015,July,24,Friday,3,N/A,119,Wexford/Maryvale (119),-79.3152419344136,43.7578632390944,2015-07-24 03:00:00-0500
shooting,2015,April,30,Thursday,19,N/A,115,Mount Dennis (115),-79.4950710167958,43.6889495679454,2015-04-30 19:00:00-0500
shooting,2015,January,25,Sunday,22,N/A,32,Englemount-Lawrence (32),-79.4413359231696,43.7309182914874,2015-01-25 22:00:00-0500
shooting,2015,January,31,Saturday,1,N/A,113,Weston (113),-79.5085252238993,43.7085831626395,2015-01-31 01:00:00-0500
shooting,2015,January,30,Friday,2,N/A,26,Downsview-Roding-CFB (26),-79.4839655637784,43.7345914689855,2015-01-30 02:00:00-0500
shooting,2015,November,29,Sunday,5,N/A,28,Rustic (28),-79.5047534079117,43.7157347228274,2015-11-29 05:00:00-0500
shooting,2015,March,21,Saturday,2,N/A,7,Willowridge-Martingrove-Richview (7),-79.5704056426606,43.6763322474164,2015-03-21 02:00:00-0500
shooting,2015,October,20,Tuesday,2,N/A,16,Stonegate-Queensway (16),-79.4993932546893,43.6266613029882,2015-10-20 02:00:00-0500
shooting,2015,May,21,Thursday,0,N/A,121,Oakridge (121),-79.2803634507735,43.6996535229792,2015-05-21 00:00:00-0500
shooting,2015,January,6,Tuesday,20,N/A,112,Beechborough-Greenbrook (112),-79.4817741443798,43.6924552800339,2015-01-06 20:00:00-0500
shooting,2015,February,21,Saturday,20,N/A,7,Willowridge-Martingrove-Richview (7),-79.5666124079198,43.6762671155717,2015-02-21 20:00:00-0500
shooting,2015,June,20,Saturday,21,N/A,121,Oakridge (121),-79.2868864544302,43.6967616718492,2015-06-20 21:00:00-0500
shooting,2015,December,1,Tuesday,19,N/A,22,Humbermede (22),-79.564411904644,43.7473043710382,2015-12-01 19:00:00-0500
shooting,2015,January,17,Saturday,1,N/A,117,L'Amoreaux (117),-79.3024337349461,43.7972128245158,2015-01-17 01:00:00-0500
shooting,2015,July,3,Friday,21,N/A,44,Flemingdon Park (44),-79.3319671217303,43.7194081884941,2015-07-03 21:00:00-0500
shooting,2015,April,11,Saturday,5,N/A,111,Rockcliffe-Smythe (111),-79.4765378529629,43.6782987072454,2015-04-11 05:00:00-0500
shooting,2015,June,27,Saturday,3,N/A,54,O'Connor-Parkview (54),-79.2994719960545,43.7028592096742,2015-06-27 03:00:00-0500
shooting,2015,July,22,Wednesday,19,N/A,66,Danforth (66),-79.3182180352206,43.6845172547935,2015-07-22 19:00:00-0500
shooting,2015,March,16,Monday,21,N/A,25,Glenfield-Jane Heights (25),-79.5168001558228,43.7514684355014,2015-03-16 21:00:00-0500
shooting,2015,April,17,Friday,18,N/A,120,Clairlea-Birchmount (120),-79.2708460779283,43.7136647936706,2015-04-17 18:00:00-0500
shooting,2015,August,19,Wednesday,12,N/A,28,Rustic (28),-79.50411114289,43.7141306157439,2015-08-19 12:00:00-0500
shooting,2015,May,10,Sunday,2,N/A,119,Wexford/Maryvale (119),-79.3012938940974,43.7635566723425,2015-05-10 02:00:00-0500
shooting,2016,May,26,Thursday,4,N/A,72,Regent Park (72),-79.3642341964646,43.6590940606988,2016-05-26 04:00:00-0500
shooting,2016,July,1,Friday,5,N/A,78,Kensington-Chinatown (78),-79.4038074981127,43.6572555582526,2016-07-01 05:00:00-0500
shooting,2016,December,18,Sunday,4,N/A,131,Rouge (131),-79.2081577335298,43.8205730836747,2016-12-18 04:00:00-0500
shooting,2016,December,2,Friday,1,N/A,65,Greenwood-Coxwell (65),-79.3272439010835,43.6745299162728,2016-12-02 01:00:00-0500
shooting,2016,July,28,Thursday,23,N/A,28,Rustic (28),-79.5003028421864,43.7083769009575,2016-07-28 23:00:00-0500
shooting,2016,August,8,Monday,2,N/A,72,Regent Park (72),-79.364496272656,43.6597560876248,2016-08-08 02:00:00-0500
shooting,2016,December,7,Wednesday,21,N/A,58,Old East York (58),-79.3427281238896,43.6937325659448,2016-12-07 21:00:00-0500
shooting,2016,July,31,Sunday,4,N/A,113,Weston (113),-79.5283165630779,43.7045392571797,2016-07-31 04:00:00-0500
shooting,2016,September,21,Wednesday,20,N/A,118,Tam O'Shanter-Sullivan (118),-79.2993445947063,43.7835887053095,2016-09-21 20:00:00-0500
shooting,2016,May,29,Sunday,6,N/A,30,Brookhaven-Amesbury (30),-79.4732427528878,43.7045138015803,2016-05-29 06:00:00-0500
shooting,2016,June,4,Saturday,12,N/A,21,Humber Summit (21),-79.5490720182284,43.7506425142089,2016-06-04 12:00:00-0500
shooting,2016,July,24,Sunday,5,N/A,86,Roncesvalles (86),-79.4504789860833,43.6516278615273,2016-07-24 05:00:00-0500
shooting,2016,October,1,Saturday,1,N/A,126,Dorset Park (126),-79.2822541006483,43.7694153127368,2016-10-01 01:00:00-0500
shooting,2016,November,18,Friday,18,N/A,43,Victoria Village (43),-79.3135195935183,43.726017702934,2016-11-18 18:00:00-0500
shooting,2016,February,4,Thursday,13,N/A,132,Malvern (132),-79.2102827263811,43.8101983992954,2016-02-04 13:00:00-0500
shooting,2016,August,13,Saturday,3,N/A,117,L'Amoreaux (117),-79.3331285602154,43.7981694006095,2016-08-13 03:00:00-0500
shooting,2016,August,23,Tuesday,20,N/A,73,Moss Park (73),-79.3734549499442,43.6572976899205,2016-08-23 20:00:00-0500
shooting,2016,April,9,Saturday,2,N/A,85,South Parkdale (85),-79.4378931757738,43.6348516703044,2016-04-09 02:00:00-0500
shooting,2016,August,4,Thursday,6,N/A,83,Dufferin Grove (83),-79.4436650593185,43.6562434584024,2016-08-04 06:00:00-0500
shooting,2016,April,16,Saturday,4,N/A,131,Rouge (131),-79.2049547956874,43.8229879790306,2016-04-16 04:00:00-0500
shooting,2016,October,29,Saturday,5,N/A,91,Weston-Pellam Park (91),-79.4576438030778,43.6747166068187,2016-10-29 05:00:00-0500
shooting,2016,November,1,Tuesday,11,N/A,26,Downsview-Roding-CFB (26),-79.4644949864384,43.7311526001913,2016-11-01 11:00:00-0500
shooting,2016,August,19,Friday,22,N/A,85,South Parkdale (85),-79.4342742984607,43.6363022730242,2016-08-19 22:00:00-0500
shooting,2016,December,4,Sunday,19,N/A,44,Flemingdon Park (44),-79.3319153560502,43.7161944314394,2016-12-04 19:00:00-0500
shooting,2016,February,1,Monday,4,N/A,132,Malvern (132),-79.2216370269867,43.8004916424861,2016-02-01 04:00:00-0500
shooting,2016,March,20,Sunday,4,N/A,50,Newtonbrook East (50),-79.3942236111381,43.7951190001209,2016-03-20 04:00:00-0500
shooting,2016,May,27,Friday,5,N/A,45,Parkwoods-Donalda (45),-79.3366937110526,43.7626705571792,2016-05-27 05:00:00-0500
shooting,2016,January,23,Saturday,17,N/A,28,Rustic (28),-79.5047534079117,43.7157347228274,2016-01-23 17:00:00-0500
shooting,2016,July,24,Sunday,4,N/A,95,Annex (95),-79.3933698517491,43.6715391026619,2016-07-24 04:00:00-0500
shooting,2016,March,12,Saturday,20,N/A,22,Humbermede (22),-79.5573980209646,43.7481219528739,2016-03-12 20:00:00-0500
shooting,2016,March,20,Sunday,18,N/A,117,L'Amoreaux (117),-79.3024337349461,43.7972128245158,2016-03-20 18:00:00-0500
shooting,2016,April,15,Friday,0,N/A,131,Rouge (131),-79.2322944678891,43.825719026122,2016-04-15 00:00:00-0500
shooting,2016,February,27,Saturday,22,N/A,119,Wexford/Maryvale (119),-79.2876432243228,43.7378683544165,2016-02-27 22:00:00-0500
shooting,2016,May,16,Monday,21,N/A,28,Rustic (28),-79.5047534079117,43.7157347228274,2016-05-16 21:00:00-0500
shooting,2016,February,25,Thursday,19,N/A,139,Scarborough Village (139),-79.2155682927258,43.7439418079834,2016-02-25 19:00:00-0500
shooting,2016,June,18,Saturday,16,N/A,136,West Hill (136),-79.1701614510354,43.7693933179284,2016-06-18 16:00:00-0500
shooting,2016,July,22,Friday,0,N/A,85,South Parkdale (85),-79.4279662156424,43.6391666646852,2016-07-22 00:00:00-0500
shooting,2016,May,13,Friday,0,N/A,32,Englemount-Lawrence (32),-79.441335740566,43.7166881153336,2016-05-13 00:00:00-0500
shooting,2016,August,5,Friday,21,N/A,107,Oakwood Village (107),-79.4408411790019,43.6926482367172,2016-08-05 21:00:00-0500
shooting,2016,July,11,Monday,23,N/A,87,High Park-Swansea (87),-79.4687784690477,43.6383333873051,2016-07-11 23:00:00-0500
shooting,2016,June,1,Wednesday,18,N/A,3,Thistletown-Beaumond Heights (3),-79.57247078543,43.7369696898582,2016-06-01 18:00:00-0500
shooting,2016,October,23,Sunday,10,N/A,6,Kingsview Village-The Westway (6),-79.543780109127,43.700041956328,2016-10-23 10:00:00-0500
shooting,2016,August,6,Saturday,5,N/A,117,L'Amoreaux (117),-79.3331285602154,43.7981694006095,2016-08-06 05:00:00-0500
shooting,2016,August,4,Thursday,0,N/A,21,Humber Summit (21),-79.5666651603494,43.7511503264586,2016-08-04 00:00:00-0500
shooting,2016,August,3,Wednesday,3,N/A,8,Humber Heights-Westmount (8),-79.5157978720846,43.6925121585674,2016-08-03 03:00:00-0500
shooting,2016,September,20,Tuesday,22,N/A,14,Islington-City Centre West (14),-79.5629057867787,43.6456202391781,2016-09-20 22:00:00-0500
shooting,2016,March,9,Wednesday,12,N/A,45,Parkwoods-Donalda (45),-79.3302376158997,43.7473445585615,2016-03-09 12:00:00-0500
shooting,2016,August,23,Tuesday,3,N/A,124,Kennedy Park (124),-79.2614770961291,43.7284107860662,2016-08-23 03:00:00-0500
shooting,2016,November,21,Monday,19,N/A,25,Glenfield-Jane Heights (25),-79.5104455810769,43.7492207267183,2016-11-21 19:00:00-0500
shooting,2016,November,8,Tuesday,21,N/A,126,Dorset Park (126),-79.2779700371522,43.7654564262139,2016-11-08 21:00:00-0500
shooting,2016,May,12,Thursday,1,N/A,72,Regent Park (72),-79.3647617594147,43.6583311639687,2016-05-12 01:00:00-0500
shooting,2016,February,13,Saturday,16,N/A,70,South Riverdale (70),-79.35291880785,43.6608341475313,2016-02-13 16:00:00-0500
shooting,2016,November,22,Tuesday,21,N/A,27,York University Heights (27),-79.4650141779788,43.7577506405712,2016-11-22 21:00:00-0500
shooting,2016,March,23,Wednesday,23,N/A,6,Kingsview Village-The Westway (6),-79.5521527103772,43.6957901151103,2016-03-23 23:00:00-0500
shooting,2016,August,7,Sunday,4,N/A,43,Victoria Village (43),-79.3014675040924,43.7172554480972,2016-08-07 04:00:00-0500
shooting,2016,August,18,Thursday,2,N/A,131,Rouge (131),-79.2130174920566,43.8190881316942,2016-08-18 02:00:00-0500
shooting,2016,August,31,Wednesday,19,N/A,124,Kennedy Park (124),-79.2531870884514,43.7355762498017,2016-08-31 19:00:00-0500
shooting,2016,September,9,Friday,17,N/A,107,Oakwood Village (107),-79.4456542767959,43.6932646201159,2016-09-09 17:00:00-0500
shooting,2016,May,19,Thursday,1,N/A,32,Englemount-Lawrence (32),-79.4392692149005,43.7193028354951,2016-05-19 01:00:00-0500
shooting,2016,November,26,Saturday,1,N/A,126,Dorset Park (126),-79.2835382899986,43.7670183800004,2016-11-26 01:00:00-0500
shooting,2016,October,22,Saturday,2,N/A,6,Kingsview Village-The Westway (6),-79.5617280127788,43.693566456695,2016-10-22 02:00:00-0500
shooting,2016,July,10,Sunday,22,N/A,133,Centennial Scarborough (133),-79.1443277377185,43.7914594005853,2016-07-10 22:00:00-0500
shooting,2016,January,21,Thursday,10,N/A,32,Englemount-Lawrence (32),-79.4405108195345,43.7214205005863,2016-01-21 10:00:00-0500
shooting,2016,March,4,Friday,23,N/A,8,Humber Heights-Westmount (8),-79.517341543227,43.6946070622402,2016-03-04 23:00:00-0500
shooting,2016,January,4,Monday,18,N/A,24,Black Creek (24),-79.5147637388827,43.7672051400814,2016-01-04 18:00:00-0500
shooting,2016,June,21,Tuesday,19,N/A,132,Malvern (132),-79.2125446164786,43.8120779929443,2016-06-21 19:00:00-0500
shooting,2016,August,7,Sunday,8,N/A,133,Centennial Scarborough (133),-79.1434785208195,43.7916515390346,2016-08-07 08:00:00-0500
shooting,2016,March,21,Monday,21,N/A,21,Humber Summit (21),-79.5688644392319,43.7547034281288,2016-03-21 21:00:00-0500
shooting,2016,September,2,Friday,2,N/A,87,High Park-Swansea (87),-79.4710502410785,43.6382544383361,2016-09-02 02:00:00-0500
shooting,2016,February,28,Sunday,21,N/A,8,Humber Heights-Westmount (8),-79.5157978720846,43.6925121585674,2016-02-28 21:00:00-0500
shooting,2016,August,5,Friday,22,N/A,14,Islington-City Centre West (14),-79.5535760904536,43.6525866351907,2016-08-05 22:00:00-0500
shooting,2016,April,22,Friday,2,N/A,111,Rockcliffe-Smythe (111),-79.5037462784614,43.6773229360191,2016-04-22 02:00:00-0500
shooting,2016,June,23,Thursday,1,N/A,25,Glenfield-Jane Heights (25),-79.5092992016922,43.7383048438255,2016-06-23 01:00:00-0500
shooting,2016,September,24,Saturday,23,N/A,11,Eringate-Centennial-West Deane (11),-79.5647905286796,43.655749540804,2016-09-24 23:00:00-0500
